Annotation,Begin_end,M003,M002,M007,M004,M005,M018,M019,M015,M016,M020,M017,M009,M013,M031,M021,M012,M014,M008,M006,M030,M010,M026,M022,M028,M027,M029,M023,M025,M001,M024,M011,D001,D002,c,ENTERHOME,Duration,Start_Date,End_Date,Start_Time,End_Time,season,weekday,preact,nextact,shift_1
Meal_Preparation,,,,,,,7,36,16,4,,8,,,,2,,1,,,,,,,,,,,,,20,,,,,,3,29-01-2011,29-01-2011,22:04:31,22:07:03,winter,Saturday,Enter_Home,Meal_Preparation,Late Night
Meal_Preparation,,,,,,,5,6,6,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,1,29-01-2011,29-01-2011,22:09:21,22:10:03,winter,Saturday,Meal_Preparation,Relax,Late Night
Relax,,,,,,,,,,,7,,69,7,,,,,,,,,,,,,,,,,12,,,,,,23,29-01-2011,29-01-2011,22:10:08,22:33:36,winter,Saturday,Meal_Preparation,Meal_Preparation,Late Night
Meal_Preparation,,,,,,,5,6,2,4,,8,,,,,,2,,,,,,,,,,,,,6,,,,,,1,29-01-2011,29-01-2011,22:33:39,22:34:24,winter,Saturday,Relax,Relax,Late Night
Relax,,,,,,,,,,,1,,13,5,,,,1,,,,,,,,,,,,,20,,,,,,10,29-01-2011,29-01-2011,22:34:41,22:44:26,winter,Saturday,Meal_Preparation,Relax,Late Night
Relax,,,,,,,,,,,2,,21,8,,,2,,,,,,,,,,,,,,,,,,,,33,29-01-2011,29-01-2011,23:19:04,23:51:58,winter,Saturday,Relax,Sleeping,Late Night
Sleeping,,37,8,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,30-01-2011,30-01-2011,00:01:29,06:02:06,winter,Sunday,Relax,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,35,160,60,14,4,46,,,,6,,,2,,,,,2,,,,,,,,,,,,,17,30-01-2011,30-01-2011,06:07:21,06:24:46,winter,Sunday,Sleeping,Relax,early Morning
Relax,,,,,,,,,,,2,,33,3,,,1,,,,,1,,,,,,,,,,,,,,,13,30-01-2011,30-01-2011,06:26:46,06:39:41,winter,Sunday,Meal_Preparation,Relax,early Morning
Relax,,,,,,,,,,,8,,93,2,,,,,,,,2,,,,,,,,,,,,,,,22,30-01-2011,30-01-2011,06:40:49,07:02:27,winter,Sunday,Relax,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,11,34,2,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,3,30-01-2011,30-01-2011,08:18:26,08:21:02,winter,Sunday,Relax,Leave_Home, Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,30-01-2011,30-01-2011,08:22:46,08:22:50,winter,Sunday,Meal_Preparation,Enter_Home, Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,30-01-2011,30-01-2011,11:49:59,11:50:03,winter,Sunday,Leave_Home,Relax, late Morning
Relax,,,,,,,,,,,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,43,30-01-2011,30-01-2011,12:06:26,12:49:17,winter,Sunday,Enter_Home,Relax,Noon
Relax,,,,,,,,,,,1,,11,3,,,,,,,,,,,,,,,,,,,,,,,66,30-01-2011,30-01-2011,12:50:00,13:56:14,winter,Sunday,Relax,Relax,Noon
Relax,,,,,,,,,,,12,,85,16,,,,,,,,4,,,,,,,,,,,,,,,84,30-01-2011,30-01-2011,13:59:50,15:23:22,winter,Sunday,Relax,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,11,30,30,4,7,6,2,4,,,,10,,,,,,,,,,,,,,,,,,,4,30-01-2011,30-01-2011,15:23:40,15:27:25,winter,Sunday,Relax,Relax,afternoon
Relax,,,,,,,,,,,2,,9,6,,,,1,,,,,,,,,,,,,,,,,,,14,30-01-2011,30-01-2011,15:27:57,15:41:34,winter,Sunday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,9,,113,10,,,,,,,,,,,,,,,,,,,,,,,51,30-01-2011,30-01-2011,15:48:14,16:39:42,winter,Sunday,Relax,Relax,afternoon
Relax,,,,,,,,,,,5,,13,4,,,,,,,,,,,,,,,,,,,,,,,14,30-01-2011,30-01-2011,16:53:08,17:07:24,winter,Sunday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,3,,43,2,,,,1,,,,,,,,,,,,,,,,,,,27,30-01-2011,30-01-2011,17:07:44,17:34:53,winter,Sunday,Relax,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,7,24,16,18,4,,6,5,,,,3,,,,,,,,,,,,,,,,2,,,6,30-01-2011,30-01-2011,17:34:54,17:40:51,winter,Sunday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,1,,39,11,,,,,,,,,,,,,,,,,,,,,,,31,30-01-2011,30-01-2011,17:41:05,18:11:41,winter,Sunday,Meal_Preparation,Relax,Late afternoon
Relax,,,,,,,,,,,2,,43,1,,,,,,,,,,,,,,,,,,,,,,,44,30-01-2011,30-01-2011,18:17:19,19:01:32,winter,Sunday,Relax,Meal_Preparation,Evening
Meal_Preparation,,,,,,,3,38,32,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,30-01-2011,30-01-2011,19:01:36,19:06:59,winter,Sunday,Relax,Relax,Evening
Relax,,,,,,,,,,,2,,31,3,,,,1,,,,,,,,,,,,,,,,,,,16,30-01-2011,30-01-2011,19:07:05,19:22:47,winter,Sunday,Meal_Preparation,Meal_Preparation,Evening
Meal_Preparation,,,,,,,9,10,,6,1,8,,,,,,1,,,,,,,,,,,,,,,,,,,1,30-01-2011,30-01-2011,19:22:53,19:24:12,winter,Sunday,Relax,Relax,Evening
Relax,,,,,,,,,,,5,,59,8,,,,,,,,2,,,,,,,,,,,,,,,40,30-01-2011,30-01-2011,19:24:20,20:04:01,winter,Sunday,Meal_Preparation,Meal_Preparation,Evening
Meal_Preparation,,,,,,,17,24,14,8,10,20,,4,,,,11,,,,,,,,,,,,,,,,,,,4,30-01-2011,30-01-2011,20:11:22,20:15:19,winter,Sunday,Relax,Relax,Night
Relax,,,,,,,,,,,1,,19,3,,,,,,,,,,,,,,,,,,,,,,,10,30-01-2011,30-01-2011,20:16:05,20:26:30,winter,Sunday,Meal_Preparation,Relax,Night
Relax,,,,,,,,,,,12,,487,33,,,,,,,,,,,,,,,,,,,,,,,83,30-01-2011,30-01-2011,20:27:09,21:49:53,winter,Sunday,Relax,Relax,Night
Relax,,,,,,,,,,,4,,87,14,,,,,,,,2,,,,,,,,,,,,,,,56,30-01-2011,30-01-2011,21:53:45,22:49:19,winter,Sunday,Relax,Sleeping,Late Night
Sleeping,,47,14,9,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,278,30-01-2011,31-01-2011,23:03:51,03:42:07,winter,Sunday,Relax,Bed_to_Toilet,Late Night
Bed_to_Toilet,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31-01-2011,31-01-2011,03:42:13,03:45:08,winter,Monday,Sleeping,Sleeping, Morning
Sleeping,,31,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,31-01-2011,31-01-2011,03:45:24,07:46:35,winter,Monday,Bed_to_Toilet,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,17,44,34,10,2,5,,,,,,2,,,,,,,,,,,,,,,,,,,5,31-01-2011,31-01-2011,07:48:39,07:54:00,winter,Monday,Sleeping,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,15,42,22,4,1,10,,,,,,2,,,,,,,,,,,,,,,,,,,3,31-01-2011,31-01-2011,08:01:16,08:04:21,winter,Monday,Meal_Preparation,Relax, Morning
Relax,,,,,,,,,,,6,,19,6,,,,,,,,,,,,,,,,,,,,,,,7,31-01-2011,31-01-2011,08:04:24,08:11:24,winter,Monday,Meal_Preparation,Meal_Preparation, Morning
Meal_Preparation,,,,,,,3,10,6,2,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,1,31-01-2011,31-01-2011,08:11:26,08:12:19,winter,Monday,Relax,Relax, Morning
Relax,,,,,,,,,,,28,,189,22,,,1,4,,,,7,,,,,,,,,,,,,,,61,31-01-2011,31-01-2011,08:12:23,09:12:58,winter,Monday,Meal_Preparation,Meal_Preparation, Morning
Meal_Preparation,,,,,,,19,44,26,8,7,10,,,,1,,3,1,,,,,,,,,,,,,,,,,,8,31-01-2011,31-01-2011,09:18:53,09:26:52,winter,Monday,Relax,Meal_Preparation, Morning
Meal_Preparation,,,,,,,19,26,20,16,,22,,,,1,,1,,,,,,,,,,,,,,,,,,,4,31-01-2011,31-01-2011,09:37:37,09:41:39,winter,Monday,Meal_Preparation,Meal_Preparation, Morning
Meal_Preparation,,,,,,,5,25,16,18,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,3,31-01-2011,31-01-2011,09:43:34,09:46:05,winter,Monday,Meal_Preparation,Meal_Preparation, Morning
Meal_Preparation,,,,,,,13,20,8,2,,17,,,,,,,,,,,,,,,,,,,,,,,,,3,31-01-2011,31-01-2011,10:52:48,10:56:13,winter,Monday,Meal_Preparation,Meal_Preparation, late Morning
Meal_Preparation,,,,,,,5,10,8,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,31-01-2011,31-01-2011,10:58:32,10:59:27,winter,Monday,Meal_Preparation,Meal_Preparation, late Morning
Meal_Preparation,,,,,,,7,38,22,6,1,,,,,,,1,,,,,,,,,,,,,,,,,,,4,31-01-2011,31-01-2011,11:11:37,11:15:10,winter,Monday,Meal_Preparation,Eating, late Morning
Eating,,,,,,,10,12,2,2,,6,,,,,,27,,,,,,,,,,,,,,,,,,,6,31-01-2011,31-01-2011,11:20:59,11:27:22,winter,Monday,Meal_Preparation,Meal_Preparation, late Morning
Meal_Preparation,,,,,,,5,6,,2,,4,,,,,,2,,,,,,,,,,,,,,,,,,,1,31-01-2011,31-01-2011,11:22:38,11:23:27,winter,Monday,Eating,Meal_Preparation, late Morning
Meal_Preparation,,,,,,,3,6,2,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,0,31-01-2011,31-01-2011,11:25:47,11:26:13,winter,Monday,Meal_Preparation,Leave_Home, late Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,0,31-01-2011,31-01-2011,11:31:49,11:31:53,winter,Monday,Meal_Preparation,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,0,31-01-2011,31-01-2011,14:15:38,14:15:43,winter,Monday,Leave_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,11,40,22,4,1,6,,,,,,4,1,,,,,,,,,,,,,,,,,,4,31-01-2011,31-01-2011,14:16:08,14:20:07,winter,Monday,Enter_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,5,20,10,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,31-01-2011,31-01-2011,14:23:23,14:25:45,winter,Monday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,4,,15,4,,,,1,,,,,,,,,,,,,,,,,,,9,31-01-2011,31-01-2011,14:26:05,14:35:03,winter,Monday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,2,,15,6,,,,,,,,,,,,,,,,,,,,,,,6,31-01-2011,31-01-2011,14:35:48,14:41:35,winter,Monday,Relax,Relax,afternoon
Relax,,,,,,,,,,,2,,25,4,,,,1,,,,,,,,,,,,,,,,,,,12,31-01-2011,31-01-2011,14:41:54,14:53:55,winter,Monday,Relax,Relax,afternoon
Relax,,,,,,,,,,,4,,51,6,,,,,,,,,,,,,,,,,,,,,,,27,31-01-2011,31-01-2011,14:54:06,15:21:02,winter,Monday,Relax,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,85,72,,8,,54,,,,,,5,,,,,,,,,,,,,,,,,,,14,31-01-2011,31-01-2011,16:00:24,16:13:58,winter,Monday,Relax,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,35,182,96,16,,32,1,,,,,2,,,,,,,,,,,,,,,,,,,21,31-01-2011,31-01-2011,18:58:42,19:20:09,winter,Monday,Meal_Preparation,Meal_Preparation,Evening
Meal_Preparation,,,,,,,7,14,6,4,6,8,,,,,,5,,,,,,,,,,,,,,,,,,,3,31-01-2011,31-01-2011,19:21:51,19:24:26,winter,Monday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,8,,235,18,,,,,,,,2,,,,,,,,,,,,,,,46,31-01-2011,31-01-2011,19:24:35,20:10:06,winter,Monday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,6,,33,10,,,4,,,,,,,,,,,,,,,,,,,,3,31-01-2011,31-01-2011,20:11:19,20:13:57,winter,Monday,Relax,Wash_Dishes,Night
Wash_Dishes,,,,,,,23,28,38,6,11,10,,,,,,9,,,,,,,,,,,,,,,,,,,4,31-01-2011,31-01-2011,20:14:05,20:18:33,winter,Monday,Relax,Relax,Night
Relax,,,,,,,,,,,5,,303,27,,,4,,,,,14,,,,,,,,,,,,,,,127,31-01-2011,31-01-2011,20:18:37,22:25:41,winter,Monday,Wash_Dishes,Relax,Night
Relax,,,,,,,,,,,1,,53,4,,,,,,,,,,,,,,,,,,,,,,,46,31-01-2011,31-01-2011,22:32:30,23:18:34,winter,Monday,Relax,Relax,Late Night
Relax,,,,,,,,,,,6,,121,9,,,1,,,,,9,,,,,,,,,,,,,,,49,31-01-2011,01-02-2011,23:19:46,00:08:48,winter,Monday,Relax,Eating,Late Night
Eating,,,,,,,,,,,6,,,,,1,,155,,,,,,,,,,,,,,,,,,,19,01-02-2011,01-02-2011,00:13:21,00:32:35,winter,Tuesday,Relax,Sleeping, Morning
Sleeping,,73,12,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,284,01-02-2011,01-02-2011,00:46:57,05:31:18,winter,Tuesday,Eating,Bed_to_Toilet, Morning
Bed_to_Toilet,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01-02-2011,01-02-2011,05:31:29,05:34:16,winter,Tuesday,Sleeping,Sleeping, Morning
Sleeping,,25,8,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,01-02-2011,01-02-2011,05:34:24,06:05:03,winter,Tuesday,Bed_to_Toilet,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,25,166,100,14,,58,,,,1,,,,,,,,,,,,,,,,,,,,,15,01-02-2011,01-02-2011,06:08:39,06:23:33,winter,Tuesday,Sleeping,Relax,early Morning
Relax,,,,,,,,,,,4,,15,4,,,,,,,,4,,,,,,,,,,,,,,,9,01-02-2011,01-02-2011,06:27:44,06:36:27,winter,Tuesday,Meal_Preparation,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,3,38,40,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,3,01-02-2011,01-02-2011,06:36:32,06:39:49,winter,Tuesday,Relax,Relax,early Morning
Relax,,,,,,,,,,,1,,31,3,,,,,,,,,,,,,,,,,,,,,,,10,01-02-2011,01-02-2011,06:39:54,06:49:32,winter,Tuesday,Meal_Preparation,Leave_Home,early Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,01-02-2011,01-02-2011,08:47:52,08:47:57,winter,Tuesday,Relax,Enter_Home, Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,0,01-02-2011,01-02-2011,10:41:40,10:41:44,winter,Tuesday,Leave_Home,Work, late Morning
Work,,,,,,,,,,,,,,,,,,,,,,,15,1,2,20,,,4,,,,,,,,2,01-02-2011,01-02-2011,11:03:49,11:05:34,winter,Tuesday,Enter_Home,Work, late Morning
Work,,,,,,,,,,,,,,,,,,,,,,,17,1,1,10,,,,,,,,,,,3,01-02-2011,01-02-2011,11:11:39,11:14:43,winter,Tuesday,Work,Leave_Home, late Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,0,01-02-2011,01-02-2011,11:31:07,11:31:12,winter,Tuesday,Work,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,01-02-2011,01-02-2011,13:30:06,13:30:11,winter,Tuesday,Leave_Home,Meal_Preparation,Noon
Meal_Preparation,,,,,,,3,22,10,18,,2,,,,,,1,,,,,,,,,,,,,,,,,,,3,01-02-2011,01-02-2011,13:31:07,13:33:54,winter,Tuesday,Enter_Home,Meal_Preparation,Noon
Meal_Preparation,,,,,,,5,56,32,16,,6,,,,,,1,,,,,,,,,,,,,,,,,,,6,01-02-2011,01-02-2011,13:35:54,13:42:09,winter,Tuesday,Meal_Preparation,Meal_Preparation,Noon
Meal_Preparation,,,,,,,3,20,16,4,2,2,,,,,,2,,,,,,,,,,,,,,,,,,,2,01-02-2011,01-02-2011,13:44:39,13:46:20,winter,Tuesday,Meal_Preparation,Meal_Preparation,Noon
Meal_Preparation,,,,,,,13,22,12,,4,10,,,,,,10,,,,,,,,,,,,,,,,,,,3,01-02-2011,01-02-2011,13:46:55,13:49:44,winter,Tuesday,Meal_Preparation,Relax,Noon
Relax,,,,,,,,,,,37,,517,25,,,,,,,,6,,,,,,,,,,,,,,,60,01-02-2011,01-02-2011,13:49:46,14:49:22,winter,Tuesday,Meal_Preparation,Leave_Home,afternoon
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,01-02-2011,01-02-2011,14:53:49,14:53:54,winter,Tuesday,Relax,Enter_Home,afternoon
Enter_Home,,,,,,,,,,,,,,,,3,,1,,,7,,,2,,,2,,,,,,,,,,1,01-02-2011,01-02-2011,15:21:06,15:21:49,winter,Tuesday,Leave_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,5,64,20,2,,6,,,,2,,,,,,,,1,,,,,,,,,,,,,5,01-02-2011,01-02-2011,15:52:07,15:56:40,winter,Tuesday,Enter_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,3,6,10,,,4,,,,,,2,,,,,4,,,,,,,,,,,,,,1,01-02-2011,01-02-2011,16:01:52,16:02:44,winter,Tuesday,Meal_Preparation,Relax,Late afternoon
Relax,,,,,,,,,,,24,,39,24,,,,,,,,4,,,,,,,,,8,,,,,,7,01-02-2011,01-02-2011,17:04:14,17:11:18,winter,Tuesday,Meal_Preparation,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,3,10,11,8,5,16,,1,,6,,11,4,4,,,3,4,2,4,,,,,,,,,,,2,01-02-2011,01-02-2011,17:29:04,17:31:05,winter,Tuesday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,12,,29,7,,6,11,4,2,,,23,20,6,4,4,,,,,,,,,,,12,01-02-2011,01-02-2011,17:31:15,17:43:04,winter,Tuesday,Meal_Preparation,Leave_Home,Late afternoon
Leave_Home,,,,,,,,,,,,,,,,,,,,,2,,,7,4,,8,,,,,,,,,,2,01-02-2011,01-02-2011,17:48:25,17:50:07,winter,Tuesday,Relax,Enter_Home,Late afternoon
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,01-02-2011,01-02-2011,19:28:35,19:28:40,winter,Tuesday,Leave_Home,Relax,Evening
Relax,,,,,,,,,,,6,,57,2,,,,,,,,,,,,,,,,,,,,,,,21,01-02-2011,01-02-2011,19:41:35,20:02:45,winter,Tuesday,Enter_Home,Relax,Evening
Relax,,,,,,,4,,,,30,,59,24,,,,2,,,,4,,,,,,,,,,,,,,,106,01-02-2011,01-02-2011,20:03:32,21:49:22,winter,Tuesday,Relax,Sleeping,Night
Sleeping,,207,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,332,01-02-2011,02-02-2011,21:55:48,03:27:33,winter,Tuesday,Relax,Bed_to_Toilet,Late Night
Bed_to_Toilet,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,02-02-2011,02-02-2011,03:28:23,03:32:42,winter,Wednesday,Sleeping,Sleeping, Morning
Sleeping,,47,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,02-02-2011,02-02-2011,03:32:52,07:31:22,winter,Wednesday,Bed_to_Toilet,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,19,66,50,12,5,16,,,,1,,2,,,,,,,,,,,,,,,,,,,7,02-02-2011,02-02-2011,07:43:54,07:50:53,winter,Wednesday,Sleeping,Eating,early Morning
Eating,,,,,,,,,,,1,,,,,,,31,,,,,,,,,,,,,,,,,,,4,02-02-2011,02-02-2011,07:50:55,07:54:40,winter,Wednesday,Meal_Preparation,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,13,32,22,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,3,02-02-2011,02-02-2011,07:57:37,08:00:28,winter,Wednesday,Eating,Relax,early Morning
Relax,,,,,,,,,,,7,,31,11,,2,,,,,,,,,,,,,,,,,,,,,15,02-02-2011,02-02-2011,08:00:39,08:15:17,winter,Wednesday,Meal_Preparation,Relax, Morning
Relax,,,,,,,,,,,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,8,02-02-2011,02-02-2011,08:16:41,08:24:17,winter,Wednesday,Relax,Relax, Morning
Relax,,,,,,,,,,,12,,71,10,,,,,,,,4,,,,,,,,,,,,,,,10,02-02-2011,02-02-2011,09:16:59,09:26:52,winter,Wednesday,Relax,Meal_Preparation, Morning
Meal_Preparation,,,,,,,17,40,28,10,7,14,6,4,,,,5,,,,,,,,,,,,,,,,,,,4,02-02-2011,02-02-2011,09:41:15,09:45:27,winter,Wednesday,Relax,Work, Morning
Work,,,,,,,,,,,1,,,,,,,,,,,,13,2,3,8,,,,,,,,,,,1,02-02-2011,02-02-2011,10:01:48,10:02:49,winter,Wednesday,Meal_Preparation,Work, late Morning
Work,,,,,,,,,,,,,,,,,,1,,,,,35,1,1,6,,,,,,,,,,,3,02-02-2011,02-02-2011,10:02:59,10:05:37,winter,Wednesday,Work,Leave_Home, late Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,0,02-02-2011,02-02-2011,10:37:12,10:37:17,winter,Wednesday,Work,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,02-02-2011,02-02-2011,14:31:49,14:31:53,winter,Wednesday,Leave_Home,Relax,afternoon
Relax,,,,,,,,,,,6,,277,2,,,,,,,,,,,,,,,,,,,,,,,22,02-02-2011,02-02-2011,14:50:03,15:12:32,winter,Wednesday,Enter_Home,Eating,afternoon
Eating,,,,,,,,,,,2,,,,,,,43,,,,,,,,,,,,,,,,,,,42,02-02-2011,02-02-2011,15:16:41,15:58:50,winter,Wednesday,Relax,Relax,afternoon
Relax,,,,,,,,,,,2,,45,4,,,,,,,,6,,,,,,,,,,,,,,,9,02-02-2011,02-02-2011,16:14:09,16:23:21,winter,Wednesday,Eating,Work,Late afternoon
Work,,,,,,,,,,,1,,,,,,,,,,,,17,,1,10,,,,,,,,,,,2,02-02-2011,02-02-2011,16:31:01,16:32:46,winter,Wednesday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,6,,37,11,,,1,,,,,1,,,,,,,,,,,,,,,47,02-02-2011,02-02-2011,16:45:17,17:32:43,winter,Wednesday,Work,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,3,8,2,2,1,4,,,,,,3,,,,,,,,,,,,,,,,,,,1,02-02-2011,02-02-2011,17:33:13,17:33:44,winter,Wednesday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,10,,69,28,,,,4,,,,2,,,,,,,,,,,,,,,29,02-02-2011,02-02-2011,17:33:47,18:02:50,winter,Wednesday,Meal_Preparation,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,3,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2,02-02-2011,02-02-2011,18:02:56,18:04:48,winter,Wednesday,Relax,Eating,Evening
Eating,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,6,02-02-2011,02-02-2011,18:05:00,18:10:42,winter,Wednesday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,4,,29,12,,,,,,,,,,,,,,,,,,,,,,,19,02-02-2011,02-02-2011,18:12:17,18:31:15,winter,Wednesday,Eating,Relax,Evening
Relax,,,,,,,,,,,7,,93,1,,,,,,,,4,,,,,,,,,,,,,,,69,02-02-2011,02-02-2011,18:33:40,19:42:22,winter,Wednesday,Relax,Wash_Dishes,Evening
Wash_Dishes,,,,,,,23,30,26,2,6,12,,1,,,,6,,,,,,,,,,,,,,,,,,,3,02-02-2011,02-02-2011,19:42:32,19:45:41,winter,Wednesday,Relax,Relax,Evening
Relax,,,,,,,1,,,,5,,73,9,,,,,,,,,,,,,,,,,,,,,,,43,02-02-2011,02-02-2011,19:47:02,20:30:29,winter,Wednesday,Wash_Dishes,Relax,Evening
Relax,,,,,,,,,,,6,,33,8,,,2,,,,,,,,,,,,,,,,,,,,19,02-02-2011,02-02-2011,20:32:43,20:51:29,winter,Wednesday,Relax,Wash_Dishes,Night
Wash_Dishes,,,,,,,6,18,14,,,,,,,4,,1,,,,,,2,,,,,,,,,,,,,2,02-02-2011,02-02-2011,20:51:50,20:53:46,winter,Wednesday,Relax,Relax,Night
Relax,,,,,,,,,,,2,,21,8,,,,,,,,,,,,,,,,,,,,,,,9,02-02-2011,02-02-2011,20:54:16,21:03:42,winter,Wednesday,Wash_Dishes,Relax,Night
Relax,,,,,,,,,,,2,,85,8,,,2,,,,,2,,,,,,,,,,,,,,,38,02-02-2011,02-02-2011,21:09:40,21:47:18,winter,Wednesday,Relax,Relax,Night
Relax,,,,,,,,,,,10,,137,16,,,2,,,,,6,,,,,,,,,,,,,,,123,02-02-2011,02-02-2011,21:51:55,23:54:53,winter,Wednesday,Relax,Sleeping,Late Night
Sleeping,,47,8,9,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,377,03-02-2011,03-02-2011,00:20:32,06:37:25,winter,Thursday,Relax,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,39,154,78,4,16,42,,4,2,7,,28,4,2,,,,,,,,,,,,,,,,,20,03-02-2011,03-02-2011,06:45:54,07:06:14,winter,Thursday,Sleeping,Relax,early Morning
Relax,,,,,,,,,,,10,,51,7,,,1,,,,,1,,,,,,,,,,,,,,,20,03-02-2011,03-02-2011,07:06:56,07:27:16,winter,Thursday,Meal_Preparation,Leave_Home,early Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,0,03-02-2011,03-02-2011,08:46:15,08:46:20,winter,Thursday,Relax,Enter_Home, Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,03-02-2011,03-02-2011,12:33:40,12:33:44,winter,Thursday,Leave_Home,Work,Noon
Work,,,,,,,,,,,,,,,,,,,,,,,27,1,2,14,,,2,,,,,,,,3,03-02-2011,03-02-2011,12:44:36,12:47:29,winter,Thursday,Enter_Home,Leave_Home,Noon
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,03-02-2011,03-02-2011,12:52:25,12:52:30,winter,Thursday,Work,Enter_Home,Noon
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,03-02-2011,03-02-2011,15:05:29,15:05:34,winter,Thursday,Leave_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,37,122,58,40,,8,,,,8,,28,,,16,,,12,,,4,,,,,,,,,,17,03-02-2011,03-02-2011,15:12:59,15:29:31,winter,Thursday,Enter_Home,Meal_Preparation,afternoon
